5.500681997	0.094948756	1
5.694036751	9.552248203	1
0.273123023	4.467537982	1
7.685733206	1.407785063	1
8.802945575	3.683229989	1
0.442457994	5.755861678	1
0.77770345	3.326434609	1
9.695673165	4.777851113	1
7.361759725	8.999588931	1
6.176408306	1.171480795	1
1.509962108	8.464146402	1
5.487255107	0.455905725	1
0.3139436	6.205326074	1
0.745959251	6.012815506	1
2.304230237	9.115138864	1
4.189797211	9.40441397	1
4.407763124	0.877344022	1
1.020021583	2.853853036	1
8.761144731	6.776856722	1
3.196094438	0.374363457	1
7.371754287	9.064675025	1
2.744613869	1.498593352	1
0.580163804	6.645244246	1
7.792082038	8.630993551	1
0.296183879	5.001450977	1
8.941688662	3.532785581	1
5.940679462	9.464960581	1
4.692896681	0.306570028	1
8.790596552	2.066605213	1
6.852803429	9.003945281	1
1.081104633	7.815711595	1
7.027498063	9.097393316	1
8.09733724	7.678794129	1
8.779793965	6.447497278	1
5.248002112	9.258148675	1
8.100153241	2.316096202	1
8.768218657	2.323839529	1
9.320051853	2.715107257	1
4.183415075	1.068372325	1
4.083386863	9.77329601	1
7.020993058	8.616803509	1
0.46759367	4.541932463	1
0.6467032	3.469546293	1
